Latitude,Longitude,Elevation
-39.1132900,174.9967500,108.0
-39.1133500,174.9968100,108.0
-39.1134200,174.9968700,107.0
-39.1134600,174.9969100,106.0
-39.1135300,174.9969700,104.0
-39.1135800,174.9970000,104.0
-39.1136300,174.9970500,102.0
-39.1136800,174.9970800,104.0
-39.1137500,174.9971000,106.0
-39.1138100,174.9971100,108.0
-39.1138600,174.9971300,109.0
-39.1139100,174.9971600,109.0
-39.1139600,174.9971900,110.0
-39.1140000,174.9972700,109.0
-39.1140300,174.9973400,109.0
-39.1140800,174.9974200,109.0
-39.1141600,174.9975300,110.0
-39.1142300,174.9976700,109.0
-39.1142700,174.9977400,107.0
-39.1143000,174.9977700,107.0
-39.1143900,174.9978600,108.0
-39.1145300,174.9980400,107.0
-39.1146200,174.9981700,107.0
-39.1146900,174.9982600,107.0
-39.1147700,174.9983600,107.0
-39.1147900,174.9984200,108.0
-39.1148500,174.9984900,109.0
-39.1148800,174.9985500,110.0
-39.1149100,174.9986000,110.0
-39.1149800,174.9987100,110.0
-39.1150000,174.9987900,109.0
-39.1150300,174.9988600,109.0
-39.1150600,174.9989200,108.0
-39.1151100,174.9990300,107.0
-39.1151600,174.9991600,106.0
-39.1152000,174.9992100,108.0
-39.1152400,174.9992500,109.0
-39.1152900,174.9993200,111.0
-39.1153600,174.9994000,112.0
-39.1154200,174.9994600,113.0
-39.1154700,174.9995100,113.0
-39.1155200,174.9995600,113.0
-39.1156200,174.9996200,112.0
-39.1157300,174.9997300,109.0
-39.1158200,174.9998100,105.0
-39.1158800,174.9998900,104.0
-39.1159300,174.9999400,103.0
